Scientific name,Common name,"IUCN Red List(2017)Category","IUCN RedList (2018)Category","Reason forchange","Red Listversion"
Philautus tectus,Obscure Bush Frog,VU,LC,N,2018-1
Philautus umbra,Pinnacle Bubble-nest Frog,VU,LC,N,2018-2
Philautus worcesteri,Smooth-skinned Tree Frog,VU,LC,N,2018-1
Phrynopus barthlenae,,VU,EN,N,2018-1
Phrynopus bracki,Brack's Andes Frog,EN,DD,N,2018-1
Phrynopus dagmarae,,CR,EN,N,2018-1
Phrynopus horstpauli,,VU,EN,N,2018-1
Phrynopus kauneorum,,CR,EN,N,2018-1
Phrynopus tautzorum,,CR,DD,N,2018-1
Phrynopus tribulosus,,DD,LC,N,2018-1
Platymantis banahao,,VU,NT,G,2018-2
Platymantis cagayanensis,,EN,NT,N,2018-1
Platymantis cornutus,,VU,LC,N,2018-1
Platymantis diesmosi,,DD,EN,N,2018-1
Platymantis guentheri,Gunther's Wrinkled Ground Frog,VU,LC,N,2018-1
Platymantis hazelae,Hazel's Wrinkled Ground Frog,EN,VU,N,2018-1
Platymantis indeprensus,,VU,NT,N,2018-2
Platymantis isarog,,VU,LC,N,2018-1
Platymantis mimulus,,NT,LC,N,2018-1
Platymantis naomii,,VU,NT,N,2018-2
Platymantis negrosensis,Negros Forest Frog,EN,NT,N,2018-2
Platymantis paengi,Panay Limestone Frog,DD,EN,N,2018-1
Platymantis polillensis,Polillo Wrinkled Ground Frog,EN,LC,N,2018-1
Platymantis pseudodorsalis,,VU,NT,N,2018-2
Platymantis pygmaeus,,VU,LC,N,2018-2
Platymantis rabori,Rabori's Forest Frog,VU,LC,N,2018-1
Platymantis taylori,,EN,VU,N,2018-1
Pristimantis adiastolus,,DD,LC,N,2018-2
Pristimantis albertus,,DD,VU,N,2018-1
Pristimantis aniptopalmatus,,DD,LC,N,2018-1
Pristimantis apiculatus,La Planada Robber Frog,DD,EN,N,2018-2
Pristimantis ardalonychus,Río Cerranayacu Rain Frog,DD,EN,N,2018-1
Pristimantis avicuporum,,DD,LC,N,2018-1
Pristimantis bromeliaceus,Bromeliad Robber Frog,VU,LC,N,2018-2
Pristimantis colodactylus,Piura Robber Frog,VU,LC,N,2018-1
Pristimantis colomai,,EN,VU,N,2018-1
Pristimantis condor,Condor Robber Frog,VU,LC,N,2018-1
Pristimantis cruciocularis,,VU,LC,N,2018-2
Pristimantis incomptus,Santa Rosa Robber Frog,VU,LC,N,2018-2
Pristimantis katoptroides,,EN,LC,N,2018-1
Pristimantis lirellus,,DD,LC,N,2018-1
Pristimantis lucasi,,DD,LC,N,2018-2
Pristimantis nephophilus,Cutín de Rioja,VU,NT,N,2018-1
Pristimantis pataikos,Cutín de Leimebamba,VU,DD,N,2018-1
Pristimantis percnopterus,,NT,LC,N,2018-1
Pristimantis petrobardus,Huambos Robber Frog,DD,EN,N,2018-1
Pristimantis pinguis,,DD,EN,N,2018-1
Pristimantis rhabdocnemus,,DD,LC,N,2018-1
Pristimantis rhodostichus,Cutín de Tangarana,VU,LC,N,2018-1
Pristimantis rufioculis,,DD,VU,N,2018-1
Pristimantis scolodiscus,Ricuarte Robber Frog,EN,VU,N,2018-1
Pristimantis serendipitus,Cutín de la cordillera de Colán,VU,EN,N,2018-1
Pristimantis stictogaster,,DD,LC,N,2018-1
Pristimantis tantanti,,DD,LC,N,2018-1
Pristimantis trachyblepharis,Cutín de Franja Blanca,DD,LC,N,2018-2
Pristimantis ventriguttatus,,VU,DD,N,2018-2
Pristimantis verecundus,Zacualtipan Robber Frog,VU,NT,N,2018-1
Pristimantis versicolor,Loja Robber Frog,VU,LC,N,2018-1
Pristimantis wagteri,,DD,EN,N,2018-1
Psychrophrynella usurpator,,EN,NT,N,2018-1
Pulchrana mangyanum,,EN,VU,N,2018-2
Pulchrana moellendorffi,Culion Frog,NT,LC,N,2018-2
Pulchrana similis,Laguna del Bay Frog,NT,LC,N,2018-2
Ranitomeya fantastica,Fantastic Poison Frog,NT,VU,N,2018-1
Rentapia everetti,Everett's Asian Tree Toad,DD,LC,N,2018-2
Rhacophorus achantharrhena,,DD,LC,N,2018-1
Rhacophorus angulirostris,Kina Balu Flying Frog,EN,NT,N,2018-2
Rhacophorus baluensis,,NT,LC,N,2018-1
Rhacophorus barisani,,DD,LC,N,2018-2
Rhacophorus bifasciatus,,NT,LC,N,2018-2
Rhacophorus bimaculatus,Mindanao Flying Frog,VU,LC,N,2018-1
Rhacophorus calcaneus,Vietnam Flying Frog,NT,EN,N,2018-1
Rhacophorus catamitus,,DD,LC,N,2018-2
Rhacophorus dulitensis,Jade Tree Frog,NT,LC,N,2018-2
Rhacophorus edentulus,Celebes Flying Frog,DD,LC,N,2018-2
Rhacophorus gadingensis,Gunung Gading Tree Frog,DD,LC,N,2018-2
Rhacophorus georgii,Tuwa Flying Frog,DD,LC,N,2018-2
Rhacophorus modestus,Boulenger's Flying Frog,DD,LC,N,2018-2
Rhacophorus monticola,,NT,VU,N,2018-2
Rhacophorus poecilonotus,Sumatra Flying Frog,DD,LC,N,2018-2
Rhacophorus rufipes,Malaysian Flying Frog,NT,LC,N,2018-1
Rhaebo colomai,Carchi Andes Toad,CR(PE),EN,N,2018-1
Rhinella arborescandens,,DD,EN,N,2018-1
Rhinella chavin,,CR,EN,N,2018-1
Rhinella festae,Valle Santiago Beaked Toad,NT,LC,N,2018-2
Rhinella lescurei,Guiana Shield Leaf Toad,DD,LC,N,2018-1
Rhinella nesiotes,Laguna Toad,EN,VU,N,2018-2
Rhinella vellardi,Alto Marañon Toad,DD,EN,N,2018-1
Rhinella yanachaga,,VU,EN,N,2018-1
Rhinoderma darwinii,Darwin's Frog,VU,EN,N,2018-1
Sanguirana luzonensis,Luzon Frog,NT,LC,N,2018-2
Sanguirana mearnsi,Cabilian Frog,DD,LC,N,2018-2
Scinax oreites,Balzapata Snouted Treefrog,NT,LC,N,2018-1
Staurois parvus,Bornean Rock Frog,DD,VU,N,2018-1
Staurois tuberilinguis,Borneo Splash Frog,NT,LC,N,2018-1
Sylvirana faber,,LC,VU,N,2018-1
Telmatobius degener,,EN,DD,N,2018-1
Telmatobius hockingi,Hocking's Water Frog,VU,DD,N,2018-1
Telmatobius intermedius,Allipaca Water Frog,DD,EN,N,2018-2
Telmatobius thompsoni,Thompson's Water Frog,EN,DD,N,2018-1
Truebella tothastes,,DD,EN,N,2018-1
Werneria bambutensis,Bamboutos Smalltongue Toad,EN,CR,G,2018-1
Werneria tandyi,Tandy's Smalltongue Toad,EN,CR,G,2018-1
Xenopus amieti,Volcano Clawed Frog,NT,VU,N,2018-1
Xenopus boumbaensis,Mawa Clawed Frog,DD,NT,N,2018-1
"",,,,,
BONY FISHES,,,,,
Aethaloperca rogaa,Redmouth Grouper,DD,LC,N,2018-2
Alticorpus profundicula,,LC,DD,N,2018-2
Anchoa chamensis,Chame Point anchovy,VU,DD,N,2018-2
Anodontostoma selangkat,Indonesian Gizzard Shad,DD,LC,N,2018-2
Aulonocara aquilonium,,VU,LC,N,2018-2
Aulonocara auditor,,VU,DD,N,2018-2
Aulonocara baenschi,Nkhomo-benga Peacock,LC,CR,N,2018-2
Aulonocara ethelwynnae,Chitande Aulonocara,VU,NT,N,2018-2
Aulonocara guentheri,,LC,EN,G,2018-2
Aulonocara hueseri,Night Aulonocara,VU,LC,N,2018-2
Aulonocara kandeense,Blue Orchid Aulonocara,VU,CR,G,2018-2
Aulonocara maylandi,Sulphur Head Aulonocara,VU,CR,G,2018-2
Aulonocara nyassae,Peacock Cichlid,VU,NT,N,2018-2
Bagrus meridionalis,Kampango,LC,CR,G,2018-2
Cephalopholis aitha,Rusty Hind,DD,LC,N,2018-2
Cephalopholis aurantia,Golden Hind,DD,LC,N,2018-2
Cephalopholis hemistiktos,Yellowfin Hind,NT,LC,N,2018-2
Cephalopholis igarashiensis,Garish Hind,DD,LC,N,2018-2
Cephalopholis nigripinnis,Darkfin Hind,DD,LC,N,2018-2
Cephalopholis taeniops,African Hind,DD,LC,N,2018-2
Champsochromis spilorhynchus,,LC,EN,G,2018-2
Chiloglanis emarginatus,Phongolo Suckermouth,LC,VU,N,2018-1
Chindongo ater,,VU,NT,N,2018-2
Chindongo cyaneus,,VU,NT,N,2018-2
Chindongo elongatus,Elongate Mbuna,VU,NT,N,2018-2
Chindongo flavus,,VU,NT,N,2018-2
Chindongo heteropictus,,VU,LC,N,2018-2
Chindongo longior,,VU,LC,N,2018-2
Chindongo saulosi,,VU,CR,G,2018-2
Copadichromis atripinnis,,VU,LC,N,2018-2
Copadichromis azureus,,LC,NT,G,2018-2
Copadichromis geertsi,,VU,LC,N,2018-2
Copadichromis mbenjii,,VU,LC,N,2018-2
Copadichromis mloto,,LC,DD,N,2018-2
Copadichromis nkatae,,VU,CR(PE),N,2018-2
Copadichromis trewavasae,,VU,LC,N,2018-2
Copadichromis verduyni,,VU,LC,N,2018-2
Copadichromis virginalis,Pure Utaka,DD,NT,N,2018-2
Corematodus shiranus,,LC,CR(PE),G,2018-2
Cromileptes altivelis,Humpback Grouper,VU,DD,N,2018-2
Cynotilapia axelrodi,,VU,LC,N,2018-2
Cynotilapia zebroides,,VU,LC,N,2018-2
Cyrtocara moorii,Hump-head,LC,VU,N,2018-2
Dermatolepis inermis,Marbled Grouper,NT,DD,N,2018-2
Dermatolepis striolata,Smooth Grouper,DD,LC,N,2018-2
Diplotaxodon ecclesi,,DD,LC,N,2018-2
Enteromius amatolicus,Amatola Barb,VU,DD,N,2018-1
Enteromius eutaenia,Orangefin Barb,DD,LC,N,2018-2
Enteromius litamba,,LC,DD,N,2018-2
Epinephelus amblycephalus,Banded Grouper,DD,LC,N,2018-2
Epinephelus bilobatus,Twinspot Grouper,DD,LC,N,2018-2
Epinephelus bleekeri,Duskytail Grouper,NT,DD,N,2018-2
Epinephelus bontoides,Palemargin Grouper,DD,LC,N,2018-2
Epinephelus chabaudi,Moustache Grouper,DD,LC,N,2018-2
Epinephelus cifuentesi,Olive Grouper,NT,LC,N,2018-2
Epinephelus coioides,Orange-spotted Grouper,NT,LC,N,2018-2
Epinephelus corallicola,Coral Grouper,DD,LC,N,2018-2
Epinephelus diacanthus,Spinycheek Grouper,NT,LC,N,2018-2
Epinephelus drummondhayi,Speckled Hind,CR,DD,N,2018-2
Epinephelus epistictus,Dotted Grouper,DD,LC,N,2018-2
Epinephelus erythrurus,Cloudy Grouper,DD,LC,N,2018-2
Epinephelus fasciatomaculosus,Rock Grouper,DD,LC,N,2018-2
Epinephelus faveatus,Barred-chest Grouper,DD,LC,N,2018-2
Epinephelus fuscoguttatus,Brown-marbled Grouper,NT,VU,N,2018-2
Epinephelus gabriellae,Multispotted Grouper,VU,LC,N,2018-2
Epinephelus goreensis,Dungat Grouper,DD,NT,N,2018-2
Epinephelus heniochus,Bridled Grouper,DD,LC,N,2018-2
Epinephelus itajara,Atlantic Goliath Grouper,CR,VU,N,2018-2
Epinephelus lanceolatus,Giant Grouper,VU,DD,N,2018-2
Epinephelus latifasciatus,Striped Grouper,DD,LC,N,2018-2
Epinephelus magniscuttis,Speckled Grouper,DD,LC,N,2018-2
Epinephelus malabaricus,Malabar Grouper,NT,LC,N,2018-2
Epinephelus marginatus,Dusky Grouper,EN,VU,N,2018-2
Epinephelus melanostigma,One-blotch Grouper,DD,LC,N,2018-2
Epinephelus morio,Red Grouper,NT,VU,N,2018-2
Epinephelus polylepis,Smallscaled Grouper,NT,LC,N,2018-2
Epinephelus polyphekadion,Camouflage Grouper,NT,VU,N,2018-2
Epinephelus polystigma,White-dotted Grouper,DD,LC,N,2018-2
Epinephelus retouti,Red-tipped Grouper,DD,LC,N,2018-2
Epinephelus sexfasciatus,Sixbar Grouper,DD,LC,N,2018-2
Epinephelus socialis,Surge Grouper,NT,LC,N,2018-2
Epinephelus stoliczkae,Epaulet Grouper,DD,LC,N,2018-2
Epinephelus striatus,Nassau Grouper,EN,CR,N,2018-2
Epinephelus summana,Summan Grouper,DD,LC,N,2018-2
Epinephelus timorensis,Yellowspotted Grouper,DD,LC,N,2018-2
Epinephelus undulatostriatus,Maori Rock Cod,DD,LC,N,2018-2
Epinephelus undulosus,Wavy-lined Grouper,DD,LC,N,2018-2
Gonialosa modesta,Burmese River Gizzard Shad,LC,DD,N,2018-2
Gracila albomarginata,Masked Grouper,DD,LC,N,2018-2
Haplochromis tweddlei,,VU,DD,N,2018-2
Hyporthodus acanthistius,Rooster Hind,LC,VU,N,2018-2
Hyporthodus ergastularius,Banded Rockcod,LC,NT,G,2018-2
Hyporthodus exsul,Tenspine Grouper,DD,LC,N,2018-2
Hyporthodus haifensis,Haifa Grouper,DD,LC,N,2018-2
Hyporthodus nigritus,Warsaw Grouper,CR,NT,N,2018-2
Hyporthodus niphobles,Star-studded Grouper,DD,LC,N,2018-2
Hyporthodus octofasciatus,Eightbar Grouper,DD,LC,N,2018-2
Hyporthodus quernus,Hawaiian Grouper,NT,LC,N,2018-2
Hyporthodus septemfasciatus,Convict Grouper,LC,DD,N,2018-2
Iodotropheus sprengerae,,VU,NT,N,2018-2
Iodotropheus stuartgranti,,VU,LC,N,2018-2
Labeo mesops,,EN,CR,N,2018-2
Labeo rubromaculatus,Tugela Labeo,LC,VU,N,2018-1
Labeo ruddi,Silver Labeo,LC,DD,N,2018-2
Labidochromis chisumulae,,VU,LC,N,2018-2
Labidochromis flavigulis,Chisumulu Pearl,VU,LC,N,2018-2
Labidochromis freibergi,,VU,LC,N,2018-2
Labidochromis gigas,,VU,LC,N,2018-2
Labidochromis heterodon,,VU,LC,N,2018-2
Labidochromis ianthinus,,VU,LC,N,2018-2
Labidochromis joanjohnsonae,Pearl Of Likoma,VU,NT,N,2018-2
Labidochromis lividus,,VU,LC,N,2018-2
Labidochromis mbenjii,,VU,LC,N,2018-2
Labidochromis mylodon,,VU,LC,N,2018-2
Labidochromis pallidus,,VU,LC,N,2018-2
Labidochromis strigatus,,VU,LC,N,2018-2
Labidochromis zebroides,,VU,EN,N,2018-2
Lethrinops longipinnis,,DD,LC,N,2018-2
Lethrinops macracanthus,,EN,DD,N,2018-2
Lethrinops macrophthalmus,,VU,LC,N,2018-2
Lethrinops micrentodon,,EN,DD,N,2018-2
Lethrinops microdon,,EN,DD,N,2018-2
Mchenga conophoros,,VU,CR,G,2018-2
Mchenga cyclicos,,VU,NT,N,2018-2
Mchenga thinos,,VU,LC,N,2018-2
Melanochromis baliodigma,,VU,LC,N,2018-2
Melanochromis chipokae,,VU,CR,G,2018-2
Melanochromis dialeptos,,VU,LC,N,2018-2
Melanochromis heterochromis,,VU,LC,N,2018-2
Melanochromis lepidiadaptes,,VU,CR,G,2018-2
Melanochromis loriae,,VU,LC,N,2018-2
Melanochromis robustus,,LC,NT,N,2018-2
Melanochromis vermivorus,Purple Mbuna,LC,NT,N,2018-2
Metriaclima aurora,,VU,LC,N,2018-2
Metriaclima benetos,,VU,NT,N,2018-2
Metriaclima callainos,,VU,LC,N,2018-2
Metriaclima chrysomallos,,VU,NT,N,2018-2
Metriaclima cyneusmarginatum,,VU,NT,N,2018-2
Metriaclima emmiltos,,VU,LC,N,2018-2
Metriaclima estherae,Red Zebra,VU,LC,N,2018-2
Metriaclima greshakei,Ice Blue Mbuna,VU,NT,N,2018-2
Metriaclima hajomaylandi,,VU,LC,N,2018-2
Metriaclima lombardoi,,VU,LC,N,2018-2
Metriaclima mbenjii,Red-top Cobalt Mbuna,VU,LC,N,2018-2
Metriaclima phaeos,,VU,LC,N,2018-2
Metriaclima pyrsonotos,Red-top Zebra,VU,LC,N,2018-2
Metriaclima xanstomachus,,VU,NT,N,2018-2
Mycteroperca fusca,Island Grouper,EN,VU,N,2018-2
Mycteroperca phenax,Scamp,LC,DD,N,2018-2
Mycteroperca prionura,Sawtail Grouper,NT,DD,N,2018-2
Mycteroperca rosacea,Leopard Grouper,VU,LC,N,2018-2
Mycteroperca tigris,Tiger Grouper,LC,DD,N,2018-2
Mycteroperca xenarcha,Broomtail Grouper,LC,DD,N,2018-2
Nimbochromis fuscotaeniatus,,LC,VU,G,2018-2
Nothobranchius kirki,,LC,VU,N,2018-2
Nyassachromis boadzulu,,VU,EN,N,2018-2
Nyassachromis breviceps,,LC,CR(PE),N,2018-2
Nyassachromis leuciscus,Small Green Utaka,LC,DD,N,2018-2
Opisthopterus effulgens,Vaqueira longfin herring,VU,DD,N,2018-2
Opsaridium microcephalum,,VU,LC,N,2018-2
Opsaridium microlepis,Lake Salmon,EN,VU,N,2018-2
Opsaridium tweddleorum,Dwarf Sanjika,LC,DD,N,2018-2
Oreochromis karongae,Chamba,EN,CR,G,2018-2
Oreochromis lidole,Chamba,EN,CR(PE),N,2018-2
Oreochromis squamipinnis,Chamba,EN,CR,G,2018-2
Otopharynx lithobates,,VU,LC,N,2018-2
Otopharynx selenurus,,LC,DD,N,2018-2
Petrotilapia chrysos,,VU,LC,N,2018-2
Petrotilapia nigra,,VU,LC,N,2018-2
Placidochromis phenochilus,,LC,EN,N,2018-2
Plectropomus laevis,Blacksaddled Coral Grouper,VU,LC,N,2018-2
Plectropomus leopardus,Leopard Coral Grouper,NT,LC,N,2018-2
Plectropomus oligacanthus,Highfin Coral Grouper,NT,LC,N,2018-2
Plectropomus pessuliferus,Roving Coralgrouper,NT,LC,N,2018-2
Plectropomus punctatus,Marbled Coralgrouper,DD,LC,N,2018-2
Protomelas virgatus,,VU,LC,N,2018-2
Pseudobarbus asper,Smallscale Redfin,EN,VU,N,2018-1
Pseudotropheus brevis,,LC,EN,G,2018-2
Pseudotropheus cyaneorhabdos,,VU,CR,G,2018-2
Pseudotropheus fuscus,,DD,LC,N,2018-2
Pseudotropheus galanos,,VU,NT,N,2018-2
Pseudotropheus interruptus,,VU,NT,N,2018-2
Pseudotropheus johannii,Bluegray Mbuna,VU,LC,N,2018-2
Pseudotropheus perileucos,,VU,LC,N,2018-2
Pseudotropheus purpuratus,,VU,LC,N,2018-2
Pseudotropheus tursiops,,VU,NT,N,2018-2
Pseudotropheus williamsi,Red Top Williamsi,LC,NT,N,2018-2
Rhamphochromis esox,,LC,VU,N,2018-2
Rhamphochromis longiceps,,LC,VU,N,2018-2
Saloptia powelli,Golden Grouper,DD,LC,N,2018-2
Serranochromis robustus,,LC,CR,G,2018-2
Stolephorus ronquilloi,Ronquillo's Anchovy,VU,DD,N,2018-2
Tor ater,,VU,NT,N,2018-2
Tor barakae,Barak Mahseer,DD,NT,N,2018-2
Tor kulkarnii,Dwarf mahseer,EN,DD,N,2018-2
Tor sinensis,Red Mahseer,DD,VU,N,2018-2
Tor tor,mahseer,NT,DD,N,2018-2
Trematocranus brevirostris,,DD,LC,N,2018-2
Trematocranus labifer,,LC,DD,N,2018-2
Trematocranus microstoma,Haplochromis Placodon Pointed Head,LC,EN,G,2018-2
Tropheops gracilior,,VU,LC,N,2018-2
Tropheops microstoma,,VU,NT,N,2018-2
Tropheops modestus,,VU,NT,N,2018-2
Tropheops romandi,,VU,LC,N,2018-2
Tropheops tropheops,,VU,LC,N,2018-2
"",,,,,
SHARKS & RAYS,,,,,
Aulohalaelurus kanakorum,New Caledonia Catshark,VU,DD,N,2018-2
Bythaelurus dawsoni,Dawson's Catshark,DD,LC,N,2018-2
Centroscyllium kamoharai,Bareskin Dogfish,DD,LC,N,2018-2
Centroscymnus owstonii,Roughskin Dogfish,LC,VU,N,2018-2
Dalatias licha,Kitefin Shark,NT,VU,N,2018-2
Dipturus innominatus,Smooth Skate,NT,LC,G,2018-2
Echinorhinus cookei,Prickly Shark,NT,DD,N,2018-2
Notoraja lira,Broken Ridge Skate,LC,DD,N,2018-2
Oxynotus bruniensis,Prickly Dogfish,DD,NT,N,2018-2
Parmaturus albimarginatus,Whitetip Catshark,DD,LC,N,2018-2
Parmaturus albipenis,White-clasper Catshark,DD,LC,N,2018-2
Scymnodon plunketi,Plunket's Shark,NT,VU,N,2018-2
Somniosus antarcticus,Southern Sleeper Shark,DD,LC,N,2018-2
Squalus melanurus,Blacktailed Spurdog,LC,DD,N,2018-2
"",,,,,
MOLLUSCS,,,,,
Aspatharia subreniformis,,DD,LC,N,2018-2
Bellamya ecclesi,,DD,CR,N,2018-2
Bellamya jeffreysi,,DD,CR,N,2018-2
Bellamya robertsoni,,EN,CR,G,2018-2
Brephulopsis subulata,,LC,EN,N,2018-1
Chambardia nyassaensis,,VU,LC,N,2018-2
Coelatura hypsiprymna,,NT,LC,N,2018-2
Craspedopoma hespericum,,LR/cd,LC,N,2018-1
Gabbiella stanleyi,,LC,VU,N,2018-2
Geomitra grabhami,,CR(PE),CR,N,2018-1
Geomitra watsoni,,DD,EN,N,2018-1
Hystricella echinulata,,LC,EN,G,2018-1
Lanistes nasutus,,DD,CR,N,2018-2
Lanistes nyassanus,,EN,VU,N,2018-2
Lanistes solidus,,EN,NT,N,2018-2
Melanoides polymorpha,,NT,LC,N,2018-2
Mutela alata,,VU,LC,N,2018-2
Oxychilus furtadoi,,NT,LC,E,2018-1
Papilloderma altonagai,,LR/nt,VU,N,2018-1
Peristoma merduenianum,,NT,VU,N,2018-1
Peristoma rupestre,,NT,LC,N,2018-1
Rhachistia aldabrae,Aldabra Banded Snail,EX,CR,N,2018-1
Sphaerium bequaerti,,LC,DD,N,2018-2
Zonitoides jaccetanicus,,EN,DD,N,2018-1
"",,,,,
DRAGONFLIES & DAMSELFLIES,,,,,
Aciagrion balachowskyi,Gabon Slim,DD,LC,N,2018-1
Aciagrion nodosum,Cryptic Slim,DD,LC,N,2018-1
Aethiothemis gamblesi,Problematic Flasher,DD,EN,N,2018-1
Africallagma cuneistigma,Chimanimani Bluet,VU,CR,N,2018-1
Africocypha centripunctata,Banded Jewel,VU,EN,N,2018-1
Allocnemis interrupta,Gabon Yellowwing,DD,NT,N,2018-1
Allocnemis mitwabae,Katanga Yellowwing,NT,EN,N,2018-1
Argia pima,Pima Dancer,DD,LC,N,2018-1
Argia sabino,Sabino Dancer,VU,LC,N,2018-1
Ceratogomphus triceraticus,Cape Thorntail,VU,NT,N,2018-1
Ceriagrion citrinum,Yellow Waxtail,VU,EN,N,2018-1
Chlorocypha dahli,Orange-nosed Jewel,LC,DD,N,2018-1
Chlorocypha helenae,Sunset Jewel,DD,NT,N,2018-1
Chlorocypha neptunus,Dull Jewel,DD,VU,N,2018-1
Chlorocypha schmidti,Albertine Jewel,VU,EN,N,2018-1
Chlorolestes elegans,Elegant Malachite,VU,NT,N,2018-1
Cordulegaster sayi,Say's Spiketail,VU,LC,N,2018-1
Ecchlorolestes peringueyi,Marbled Malachite,VU,NT,N,2018-1
Enallagma pictum,Scarlet Bluet,NT,LC,N,2018-1
Enallagma recurvatum,Pine Barrens Bluet,NT,LC,N,2018-1
Gomphurus lynnae,Columbia Clubtail,EN,LC,N,2018-1
Hylogomphus geminatus,Twin-striped Clubtail,NT,LC,N,2018-1
Ischnura abyssinica,Ethiopian Bluetail,VU,NT,N,2018-1
Ischnura gemina,San Francisco Forktail,VU,EN,G,2018-1
Leptobasis lucifer,Lucifer Swampdamsel,LC,DD,G,2018-1
Leptobasis melinogaster,Cream-tipped Swampdamsel,DD,VU,N,2018-1
Macrogomphus kerri,,DD,LC,N,2018-2
Macromia margarita,Mountain River Cruiser,NT,LC,N,2018-1
Malgassophlebia westfalli,Dark Leaftipper,DD,LC,N,2018-1
Micromacromia flava,Angola Micmac,DD,NT,N,2018-1
Neodythemis fitzgeraldi,Powdered Junglewatcher,DD,LC,N,2018-1
Neodythemis munyaga,Bwindi Junglewatcher,DD,EN,N,2018-1
Neodythemis takamandensis,Bizarre Junglewatcher,CR,LC,N,2018-1
Ophiogomphus australis,Southern Snaketail,EN,NT,N,2018-1
Ophiogomphus incurvatus,Appalachian Snaketail,NT,LC,N,2018-1
Oreocnemis phoenix,Mulanje Damsel,CR,EN,N,2018-1
Orthetrum sagitta,Arrow Skimmer,DD,LC,N,2018-1
Paragomphus crenigomphoides,Ethiopian Hooktail,DD,NT,N,2018-1
Paragomphus kiautai,Kiauta's Hooktail,DD,LC,N,2018-1
Paragomphus tournieri,Tournier's Hooktail,DD,LC,N,2018-1
Phanogomphus diminutus,Diminutive Clubtail,NT,LC,N,2018-1
Phanogomphus westfalli,Westfall’s Clubtail,VU,NT,N,2018-1
Phyllogomphus schoutedeni,Crowned Leaftail,LC,DD,N,2018-1
Phyllomacromia lamottei,Western Double-spined Cruiser,DD,NT,N,2018-1
Phyllomacromia villiersi,Conbo Double-spined Cruiser,DD,LC,N,2018-1
Pinheyschna waterstoni,Ethiopian Hawker,LC,VU,N,2018-1
Platycypha auripes,Tanzania Jewel,VU,EN,N,2018-1
Platycypha crocea,Angola Jewel,NT,LC,N,2018-1
Progomphus bellei,Belle's Sanddragon,NT,LC,N,2018-1
Proischnura polychromatica,Mauve Bluet,CR,EN,N,2018-1
Pseudagrion angolense,Angola Sprite,DD,NT,N,2018-1
Pseudagrion inopinatum,Badplaas Sprite,EN,NT,N,2018-1
Pseudagrion symoensii,Katanga Sprite,NT,VU,N,2018-1
Pseudagrion vumbaense,Vumba Sprite,VU,EN,N,2018-1
Somatochlora calverti,Calvert's Emerald,NT,DD,N,2018-1
Somatochlora hineana,Hine's Emerald,NT,LC,N,2018-1
Somatochlora margarita,Texas Emerald,VU,DD,N,2018-1
Spesbona angusta,Mauve Bluet,VU,EN,N,2018-1
Stenocypha hasta,Mahale Jewel,VU,EN,N,2018-1
Stenogomphurus consanguis,Cherokee Clubtail,EN,LC,N,2018-1
Stylurus townesi,Townes's Clubtail,VU,LC,N,2018-1
Teinobasis alluaudi,Indian Ocean Fineliner,VU,LC,N,2018-1
Tetrathemis fraseri,Treefall Elf,DD,LC,N,2018-1
Tragogomphus ellioti,Pinhey's Horntail,DD,LC,N,2018-1
Trithemis dubia,,LC,DD,N,2018-1
Trithemis hartwigi,Superb Dropwing,DD,LC,N,2018-1
Trithemis nigra,Principe Dropwing,CR,NT,N,2018-1
Trithemis osvaldae,Sombre Dropwing,DD,LC,N,2018-1
Umma purpurea,Purple Sparklewing,VU,EN,N,2018-1
Urothemis luciana,St Lucia Basker,DD,NT,N,2018-1
Williamsonia lintneri,Ringed Boghaunter,VU,LC,N,2018-1
"",,,,,
MOTHS & BUTTERFLIES,,,,,
Baronia brevicornis,Short-horned Baronia,LR/nt,EN,N,2018-2
Eurytides iphitas,Yellow Kite Swallowtail,VU,EN,G,2018-2
Graphium meeki,,VU,LC,N,2018-2
Graphium mendana,,LR/nt,LC,N,2018-2
Heraclides caiguanabus,Poey's Black Swallowtail,DD,LC,N,2018-2
Heraclides garleppi,,DD,LC,N,2018-2
Heraclides himeros,,LR/nt,VU,N,2018-2
Ornithoptera chimaera,Chimaera Birdwing,LR/nt,LC,N,2018-1
Ornithoptera croesus,Wallace's Golden Birdwing,EN,NT,N,2018-1
Ornithoptera meridionalis,Southern Tailed Birdwing,EN,NT,N,2018-1
Ornithoptera paradisea,Paradise Birdwing,LR/lc,NT,N,2018-1
Ornithoptera rothschildi,Rothschild's Birdwing,VU,NT,N,2018-1
Ornithoptera tithonus,Tithonus Birdwing,DD,LC,N,2018-1
Papilio esperanza,Esperanza Swallowtail,VU,EN,N,2018-2
Parides burchellanus,,LR/nt,EN,G,2018-2
Parides klagesi,,DD,LC,N,2018-2
Parides pizarro,,DD,LC,N,2018-2
Troides andromache,Borneo Birdwing,LR/nt,VU,N,2018-1
"",,,,,
GRASSHOPPERS,,,,,
Acrida bara,Usambara Slant-faced Grasshopper,VU,DD,N,2018-2
"",,,,,
CRABS & CRAYFISHES,,,,,
Caridina dennerli,Sulawesi Cardinal Shrimp,EN,CR(PEW),G,2018-2
Caridina profundicola,Sun Stripe Shrimp,EN,CR,N,2018-2
Caridina spongicola,,EN,CR,G,2018-2
